Team,Team Mascot,Full Name,First Name,Last Name,Position,Overall,Season Year,Offense/Defense,Strength,Speed,Injury
NYG,Giants,Ereck Flowers,Ereck,Flowers,RT,69,2018,Offense,90,63,84
NYG,Giants,Nick Becton,Nick,Becton,RT,61,2018,Offense,76,64,90
NYG,Giants,Landon Collins,Landon,Collins,SS,88,2018,Defense,75,88,87
NYG,Giants,Michael Thomas,Michael,Thomas,SS,72,2018,Defense,63,86,90
NYG,Giants,Orion Stewart,Orion,Stewart,SS,64,2018,Defense,68,86,91
NYG,Giants,Evan Engram,Evan,Engram,TE,85,2018,Offense,63,90,88
NYG,Giants,Rhett Ellison,Rhett,Ellison,TE,77,2018,Offense,76,81,80
NYG,Giants,Jerell Adams,Jerell,Adams,TE,67,2018,Offense,72,84,86
NYG,Giants,Ryan O'Malley,Ryan,O'Malley,TE,66,2018,Offense,73,80,90
NYG,Giants,Kyle Carter,Kyle,Carter,TE,63,2018,Offense,70,84,87
NYG,Giants,Zak DeOssie,Zak,DeOssie,TE,52,2018,Offense,71,79,89
NYG,Giants,Odell Beckham Jr,Odell,Beckham Jr,WR,95,2018,Offense,49,94,88
NYG,Giants,Sterling Shepard,Sterling,Shepard,WR,82,2018,Offense,68,90,90
NYG,Giants,Roger Lewis Jr,Roger,Lewis Jr,WR,72,2018,Offense,60,91,87
NYG,Giants,Cody Latimer,Cody,Latimer,WR,72,2018,Offense,73,90,82
NYG,Giants,Russell Shepard,Russell,Shepard,WR,72,2018,Offense,45,90,89
NYG,Giants,Travis Rudolph,Travis,Rudolph,WR,69,2018,Offense,55,86,88
NYG,Giants,Kalif Raymond,Kalif,Raymond,WR,66,2018,Offense,53,94,86
NYG,Giants,Hunter Sharp,Hunter,Sharp,WR,64,2018,Offense,65,88,87
NYG,Giants,Amba Etta-Tawo,Amba,Etta-Tawo,WR,61,2018,Offense,67,90,91
NYG,Giants,Marquis Bundy,Marquis,Bundy,WR,60,2018,Offense,66,89,81
NYJ,Jets,Spencer Long,Spencer,Long,C,74,2018,Offense,88,67,80
NYJ,Jets,Travis Swanson,Travis,Swanson,C,70,2018,Offense,87,63,94
NYJ,Jets,Trumaine Johnson,Trumaine,Johnson,CB,82,2018,Defense,69,88,87
NYJ,Jets,Buster Skrine,Buster,Skrine,CB,80,2018,Defense,52,91,89
NYJ,Jets,Morris Claiborne,Morris,Claiborne,CB,78,2018,Defense,52,89,77
NYJ,Jets,Darryl Roberts,Darryl,Roberts,CB,76,2018,Defense,75,92,79
NYJ,Jets,Rashard Robinson,Rashard,Robinson,CB,71,2018,Defense,65,93,90
NYJ,Jets,Juston Burris,Juston,Burris,CB,70,2018,Defense,72,88,90
NYJ,Jets,Parry Nickerson,Parry,Nickerson,CB,69,2018,Defense,55,95,80
NYJ,Jets,Jeremy Clark,Jeremy,Clark,CB,66,2018,Defense,73,86,86
NYJ,Jets,Derrick Jones,Derrick,Jones,CB,65,2018,Defense,60,90,87
NYJ,Jets,Steve McLendon,Steve,McLendon,DT,83,2018,Defense,86,62,90
NYJ,Jets,Deon Simon,Deon,Simon,DT,72,2018,Defense,93,68,73
NYJ,Jets,Folorunso Fatukasi,Folorunso,Fatukasi,DT,66,2018,Defense,90,63,88
NYJ,Jets,Lawrence Thomas,Lawrence,Thomas,FB,57,2018,Offense,83,73,87
NYJ,Jets,Marcus Maye,Marcus,Maye,FS,78,2018,Defense,77,90,87
NYJ,Jets,Rontez Miles,Rontez,Miles,FS,71,2018,Defense,67,85,92
NYJ,Jets,J.J. Wilcox,J.J.,Wilcox,FS,71,2018,Defense,65,87,86
NYJ,Jets,Isaiah Crowell,Isaiah,Crowell,HB,79,2018,Offense,75,88,93
NYJ,Jets,Bilal Powell,Bilal,Powell,HB,79,2018,Offense,76,88,88
NYJ,Jets,Thomas Rawls,Thomas,Rawls,HB,73,2018,Offense,76,90,85
NYJ,Jets,Elijah McGuire,Elijah,McGuire,HB,72,2018,Offense,72,89,87
NYJ,Jets,Trenton Cannon,Trenton,Cannon,HB,70,2018,Offense,61,92,88
NYJ,Jets,Cairo Santos,Cairo,Santos,K,78,2018,Special Teams,33,76,88
NYJ,Jets,Leonard Williams,Leonard,Williams,LE,84,2018,Defense,87,73,85
NYJ,Jets,Courtney Upshaw,Courtney,Upshaw,LE,73,2018,Defense,81,79,95
NYJ,Jets,Brandon Copeland,Brandon,Copeland,LE,71,2018,Defense,82,87,87
NYJ,Jets,James Carpenter,James,Carpenter,LG,71,2018,Offense,90,62,86
NYJ,Jets,Dakota Dozier,Dakota,Dozier,LG,66,2018,Offense,83,58,90
NYJ,Jets,Ben Braden,Ben,Braden,LG,61,2018,Offense,83,71,91
NYJ,Jets,Jordan Jenkins,Jordan,Jenkins,LOLB,79,2018,Defense,85,76,86
NYJ,Jets,David Bass,David,Bass,LOLB,75,2018,Defense,76,76,95
NYJ,Jets,Kevin Pierre-Louis,Kevin,Pierre-Louis,LOLB,72,2018,Defense,80,87,85
NYJ,Jets,Kelvin Beachum,Kelvin,Beachum,LT,79,2018,Offense,84,58,95
NYJ,Jets,Antonio Garcia,Antonio,Garcia,LT,68,2018,Offense,83,67,85
NYJ,Jets,Ben Ijalana,Ben,Ijalana,LT,68,2018,Offense,86,63,85
NYJ,Jets,Avery Williamson,Avery,Williamson,MLB,83,2018,Defense,78,84,92
NYJ,Jets,Darron Lee,Darron,Lee,MLB,73,2018,Defense,72,87,90
NYJ,Jets,Kevin Minter,Kevin,Minter,MLB,73,2018,Defense,77,78,86
NYJ,Jets,Neville Hewitt,Neville,Hewitt,MLB,67,2018,Defense,67,83,88
NYJ,Jets,Lac Edwards,Lac,Edwards,P,77,2018,Special Teams,57,73,85
NYJ,Jets,Teddy Bridgewater,Teddy,Bridgewater,QB,78,2018,Offense,53,81,82
NYJ,Jets,Josh McCown,Josh,McCown,QB,78,2018,Offense,57,76,75
NYJ,Jets,Sam Darnold,Sam,Darnold,QB,75,2018,Offense,60,77,88
NYJ,Jets,Henry Anderson,Henry,Anderson,RE,80,2018,Defense,86,73,82
NYJ,Jets,Xavier Cooper,Xavier,Cooper,RE,71,2018,Defense,83,77,92
NYJ,Jets,Nathan Shepherd,Nathan,Shepherd,RE,70,2018,Defense,86,70,90
NYJ,Jets,Mike Pennel,Mike,Pennel,RE,68,2018,Defense,87,64,92
NYJ,Jets,Brian Winters,Brian,Winters,RG,69,2018,Offense,84,64,87
NYJ,Jets,Jonotthan Harrison,Jonotthan,Harrison,RG,68,2018,Offense,87,67,94
NYJ,Jets,Lorenzo Mauldin IV,Lorenzo,Mauldin IV,ROLB,74,2018,Defense,76,79,82
NYJ,Jets,Josh Martin,Josh,Martin,ROLB,73,2018,Defense,78,84,90
NYJ,Jets,Dylan Donahue,Dylan,Donahue,ROLB,67,2018,Defense,82,81,91
NYJ,Jets,Obum Gwacham,Obum,Gwacham,ROLB,67,2018,Defense,74,82,87
NYJ,Jets,Brandon Shell,Brandon,Shell,RT,69,2018,Offense,82,65,92
NYJ,Jets,Brent Qvale,Brent,Qvale,RT,64,2018,Offense,76,66,88
NYJ,Jets,Jamal Adams,Jamal,Adams,SS,86,2018,Defense,78,91,92
NYJ,Jets,Terrence Brooks,Terrence,Brooks,SS,76,2018,Defense,55,91,83
NYJ,Jets,Doug Middleton,Doug,Middleton,SS,63,2018,Defense,69,87,87
NYJ,Jets,Clive Walford,Clive,Walford,TE,73,2018,Offense,72,79,88
NYJ,Jets,Jordan Leggett,Jordan,Leggett,TE,71,2018,Offense,70,82,86
NYJ,Jets,Eric Tomlinson,Eric,Tomlinson,TE,71,2018,Offense,78,80,91
NYJ,Jets,Christopher Herndon IV,Christopher,Herndon IV,TE,69,2018,Offense,71,80,88
NYJ,Jets,Thomas Hennessy,Thomas,Hennessy,TE,43,2018,Offense,64,71,87
NYJ,Jets,Robby Anderson,Robby,Anderson,WR,84,2018,Offense,61,94,85
NYJ,Jets,Jermaine Kearse,Jermaine,Kearse,WR,83,2018,Offense,59,90,96
NYJ,Jets,Quincy Enunwa,Quincy,Enunwa,WR,79,2018,Offense,64,90,93
NYJ,Jets,Terrelle Pryor Sr,Terrelle,Pryor Sr,WR,75,2018,Offense,74,90,88
NYJ,Jets,ArDarius Stewart,ArDarius,Stewart,WR,74,2018,Offense,67,89,87
NYJ,Jets,Charles Johnson,Charles,Johnson,WR,71,2018,Offense,64,90,90
NYJ,Jets,Chad Hansen,Chad,Hansen,WR,69,2018,Offense,71,89,87
NYJ,Jets,Devin Smith,Devin,Smith,WR,69,2018,Offense,62,91,84
NYJ,Jets,Lucky Whitehead,Lucky,Whitehead,WR,69,2018,Offense,63,93,88
NYJ,Jets,Charone Peake,Charone,Peake,WR,65,2018,Offense,66,93,82
OAK,Raiders,Rodney Hudson,Rodney,Hudson,C,95,2018,Offense,90,61,92
OAK,Raiders,Rashaan Melvin,Rashaan,Melvin,CB,86,2018,Defense,56,90,86
OAK,Raiders,Gareon Conley,Gareon,Conley,CB,77,2018,Defense,73,91,86
OAK,Raiders,Dexter McDonald,Dexter,McDonald,CB,74,2018,Defense,61,91,90
OAK,Raiders,Shareece Wright,Shareece,Wright,CB,74,2018,Defense,59,89,85
OAK,Raiders,Daryl Worley,Daryl,Worley,CB,73,2018,Defense,67,86,89
OAK,Raiders,Leon Hall,Leon,Hall,CB,71,2018,Defense,69,86,87
OAK,Raiders,Nick Nelson,Nick,Nelson,CB,68,2018,Defense,59,88,91
OAK,Raiders,Mario Edwards Jr,Mario,Edwards Jr,DT,80,2018,Defense,88,78,82
OAK,Raiders,Justin Ellis,Justin,Ellis,DT,80,2018,Defense,84,71,88
OAK,Raiders,Maurice Hurst,Maurice,Hurst,DT,76,2018,Defense,93,73,83
OAK,Raiders,Frostee Rucker,Frostee,Rucker,DT,76,2018,Defense,80,73,88
OAK,Raiders,Ahtyba Rubin,Ahtyba,Rubin,DT,75,2018,Defense,92,61,90
OAK,Raiders,P.J. Hall,P.J.,Hall,DT,73,2018,Defense,96,79,92
OAK,Raiders,Eddie Vanderdoes,Eddie,Vanderdoes,DT,73,2018,Defense,89,73,87
OAK,Raiders,Treyvon Hester,Treyvon,Hester,DT,71,2018,Defense,85,69,90
OAK,Raiders,Keith Smith,Keith,Smith,FB,60,2018,Offense,76,77,90
OAK,Raiders,Marcus Gilchrist,Marcus,Gilchrist,FS,82,2018,Defense,52,88,90
OAK,Raiders,Reggie Nelson,Reggie,Nelson,FS,77,2018,Defense,58,86,95
OAK,Raiders,Shalom Luani,Shalom,Luani,FS,66,2018,Defense,67,87,89
OAK,Raiders,Marshawn Lynch,Marshawn,Lynch,HB,85,2018,Offense,88,88,87
OAK,Raiders,Doug Martin,Doug,Martin,HB,76,2018,Offense,79,87,86
OAK,Raiders,Jalen Richard,Jalen,Richard,HB,76,2018,Offense,65,90,88
OAK,Raiders,DeAndre Washington,DeAndre,Washington,HB,74,2018,Offense,71,91,90
OAK,Raiders,Chris Warren III,Chris,Warren III,HB,64,2018,Offense,81,83,82
OAK,Raiders,Giorgio Tavecchio,Giorgio,Tavecchio,K,76,2018,Special Teams,36,70,90
OAK,Raiders,Khalil Mack,Khalil,Mack,LE,98,2018,Defense,89,87,97
OAK,Raiders,Arden Key,Arden,Key,LE,70,2018,Defense,77,78,87
OAK,Raiders,Kelechi Osemele,Kelechi,Osemele,LG,90,2018,Offense,93,63,88
OAK,Raiders,Denver Kirkland,Denver,Kirkland,LG,70,2018,Offense,85,57,91
OAK,Raiders,Ian Silberman,Ian,Silberman,LG,65,2018,Offense,81,68,87
OAK,Raiders,Tahir Whitehead,Tahir,Whitehead,LOLB,84,2018,Defense,71,83,96
OAK,Raiders,James Cowser,James,Cowser,LOLB,71,2018,Defense,81,80,87
OAK,Raiders,Shilique Calhoun,Shilique,Calhoun,LOLB,70,2018,Defense,79,78,91
OAK,Raiders,Donald Penn,Donald,Penn,LT,86,2018,Offense,92,65,89
OAK,Raiders,Brandon Parker,Brandon,Parker,LT,69,2018,Offense,77,60,94
OAK,Raiders,David Sharpe,David,Sharpe,LT,66,2018,Offense,87,58,90
OAK,Raiders,Derrick Johnson,Derrick,Johnson,MLB,80,2018,Defense,73,82,82
OAK,Raiders,Marquel Lee,Marquel,Lee,MLB,69,2018,Defense,76,80,93
OAK,Raiders,Azeem Victor,Azeem,Victor,MLB,67,2018,Defense,79,82,82
OAK,Raiders,Johnny Townsend,Johnny,Townsend,P,75,2018,Special Teams,45,78,89
OAK,Raiders,Derek Carr,Derek,Carr,QB,83,2018,Offense,53,82,92
OAK,Raiders,E.J. Manuel,E.J.,Manuel,QB,69,2018,Offense,69,83,87
OAK,Raiders,Connor Cook,Connor,Cook,QB,65,2018,Offense,70,78,91
OAK,Raiders,Bruce Irvin,Bruce,Irvin,RE,81,2018,Defense,70,87,94
OAK,Raiders,Tank Carradine,Tank,Carradine,RE,79,2018,Defense,90,80,81
OAK,Raiders,Fadol Brown,Fadol,Brown,RE,67,2018,Defense,80,75,86
OAK,Raiders,Gabe Jackson,Gabe,Jackson,RG,79,2018,Offense,92,55,92
OAK,Raiders,Jon Feliciano,Jon,Feliciano,RG,67,2018,Offense,81,62,90
OAK,Raiders,Nicholas Morrow,Nicholas,Morrow,ROLB,71,2018,Defense,76,87,80
OAK,Raiders,Emmanuel Lamur,Emmanuel,Lamur,ROLB,70,2018,Defense,69,83,88
OAK,Raiders,Kyle Wilber,Kyle,Wilber,ROLB,70,2018,Defense,73,82,88
OAK,Raiders,Kolton Miller,Kolton,Miller,RT,77,2018,Offense,87,75,87
OAK,Raiders,Vadal Alexander,Vadal,Alexander,RT,67,2018,Offense,86,53,90
OAK,Raiders,Jylan Ware,Jylan,Ware,RT,66,2018,Offense,85,73,90
OAK,Raiders,Breno Giacomini,Breno,Giacomini,RT,64,2018,Offense,84,61,91
OAK,Raiders,Karl Joseph,Karl,Joseph,SS,83,2018,Defense,76,87,84
OAK,Raiders,Obi Melifonwu,Obi,Melifonwu,SS,75,2018,Defense,75,92,91
OAK,Raiders,Erik Harris,Erik,Harris,SS,64,2018,Defense,72,85,89
OAK,Raiders,Jared Cook,Jared,Cook,TE,85,2018,Offense,67,85,84
OAK,Raiders,Lee Smith,Lee,Smith,TE,71,2018,Offense,84,72,84
OAK,Raiders,Derek Carrier,Derek,Carrier,TE,70,2018,Offense,64,86,86
OAK,Raiders,Pharaoh Brown,Pharaoh,Brown,TE,69,2018,Offense,75,78,80
OAK,Raiders,Andrew DePaola,Andrew,DePaola,TE,57,2018,Offense,76,78,92
OAK,Raiders,Amari Cooper,Amari,Cooper,WR,86,2018,Offense,69,92,84
OAK,Raiders,Jordy Nelson,Jordy,Nelson,WR,86,2018,Offense,67,88,87
OAK,Raiders,Martavis Bryant,Martavis,Bryant,WR,81,2018,Offense,65,93,93
OAK,Raiders,Seth Roberts,Seth,Roberts,WR,77,2018,Offense,53,90,90
OAK,Raiders,Ryan Switzer,Ryan,Switzer,WR,74,2018,Offense,62,90,92
OAK,Raiders,Johnny Holton,Johnny,Holton,WR,70,2018,Offense,61,92,87
OAK,Raiders,Dwayne Harris,Dwayne,Harris,WR,69,2018,Offense,62,86,88
OAK,Raiders,Marcell Ateman,Marcell,Ateman,WR,68,2018,Offense,67,86,88
OAK,Raiders,Keon Hatcher,Keon,Hatcher,WR,60,2018,Offense,67,84,88
OAK,Raiders,Isaac Whitney,Isaac,Whitney,WR,55,2018,Offense,42,93,85
PHI,Eagles,Jason Kelce,Jason,Kelce,C,92,2018,Offense,85,74,90
PHI,Eagles,Isaac Seumalo,Isaac,Seumalo,C,65,2018,Offense,84,66,87
PHI,Eagles,Jon Toth,Jon,Toth,C,59,2018,Offense,78,55,88
PHI,Eagles,Ronald Darby,Ronald,Darby,CB,86,2018,Defense,72,93,87
PHI,Eagles,Jalen Mills,Jalen,Mills,CB,81,2018,Defense,69,90,88
PHI,Eagles,Sidney Jones IV,Sidney,Jones IV,CB,77,2018,Defense,69,90,78
PHI,Eagles,Rasul Douglas,Rasul,Douglas,CB,75,2018,Defense,73,87,90
PHI,Eagles,Avonte Maddox,Avonte,Maddox,CB,69,2018,Defense,52,93,84
PHI,Eagles,De'Vante Bausby,De'Vante,Bausby,CB,65,2018,Defense,63,87,87
PHI,Eagles,Chandon Sullivan,Chandon,Sullivan,CB,64,2018,Defense,55,86,91
PHI,Eagles,Fletcher Cox,Fletcher,Cox,DT,93,2018,Defense,92,80,93
PHI,Eagles,Tim Jernigan,Tim,Jernigan,DT,83,2018,Defense,86,71,90
PHI,Eagles,Haloti Ngata,Haloti,Ngata,DT,80,2018,Defense,94,62,87
PHI,Eagles,Elijah Qualls,Elijah,Qualls,DT,68,2018,Defense,93,68,89
PHI,Eagles,Destiny Vaeao,Destiny,Vaeao,DT,68,2018,Defense,84,66,86
PHI,Eagles,Bruce Hector,Bruce,Hector,DT,65,2018,Defense,85,73,81
PHI,Eagles,Aziz Shittu,Aziz,Shittu,DT,64,2018,Defense,87,59,86
PHI,Eagles,Rodney McLeod Jr,Rodney,McLeod Jr,FS,81,2018,Defense,60,86,92
PHI,Eagles,Chris Maragos,Chris,Maragos,FS,68,2018,Defense,62,85,90
PHI,Eagles,Stephen Roberts,Stephen,Roberts,FS,63,2018,Defense,55,88,83
PHI,Eagles,Jeremy Reaves,Jeremy,Reaves,FS,60,2018,Defense,60,84,85
PHI,Eagles,Jay Ajayi,Jay,Ajayi,HB,86,2018,Offense,79,88,79
PHI,Eagles,Darren Sproles,Darren,Sproles,HB,83,2018,Offense,65,86,87
PHI,Eagles,Corey Clement,Corey,Clement,HB,77,2018,Offense,76,87,86
PHI,Eagles,Donnel Pumphrey Jr,Donnel,Pumphrey Jr,HB,75,2018,Offense,57,91,86
PHI,Eagles,Wendell Smallwood,Wendell,Smallwood,HB,68,2018,Offense,69,91,89
PHI,Eagles,Josh Adams,Josh,Adams,HB,67,2018,Offense,71,89,87
PHI,Eagles,Matt Jones,Matt,Jones,HB,66,2018,Offense,72,89,76
PHI,Eagles,Jake Elliott,Jake,Elliott,K,81,2018,Special Teams,34,79,86
PHI,Eagles,Brandon Graham,Brandon,Graham,LE,93,2018,Defense,86,79,93
PHI,Eagles,Chris Long,Chris,Long,LE,81,2018,Defense,86,76,86
PHI,Eagles,Steven Means,Steven,Means,LE,70,2018,Defense,69,82,93
PHI,Eagles,Stefen Wisniewski,Stefen,Wisniewski,LG,79,2018,Offense,85,60,94
PHI,Eagles,Chance Warmack,Chance,Warmack,LG,70,2018,Offense,92,55,93
PHI,Eagles,Aaron Evans,Aaron,Evans,LG,63,2018,Offense,82,62,85
PHI,Eagles,Nigel Bradham,Nigel,Bradham,LOLB,85,2018,Defense,72,86,96
PHI,Eagles,Paul Worrilow,Paul,Worrilow,LOLB,72,2018,Defense,74,83,91
PHI,Eagles,Kamu Grugier-Hill,Kamu,Grugier-Hill,LOLB,70,2018,Defense,72,89,92
PHI,Eagles,Jason Peters,Jason,Peters,LT,91,2018,Offense,95,67,88
PHI,Eagles,Hal Vaitai,Hal,Vaitai,LT,71,2018,Offense,83,64,91
PHI,Eagles,Jordan Mailata,Jordan,Mailata,LT,62,2018,Offense,84,68,93
PHI,Eagles,Toby Weathersby,Toby,Weathersby,LT,62,2018,Offense,83,61,88
PHI,Eagles,Jordan Hicks,Jordan,Hicks,MLB,81,2018,Defense,79,84,79
PHI,Eagles,LaRoy Reynolds,LaRoy,Reynolds,MLB,67,2018,Defense,82,85,88
PHI,Eagles,Joe Walker,Joe,Walker,MLB,67,2018,Defense,75,85,90
PHI,Eagles,Carson Wentz,Carson,Wentz,QB,86,2018,Offense,72,82,91
PHI,Eagles,Nick Foles,Nick,Foles,QB,80,2018,Offense,66,70,85
PHI,Eagles,Nate Sudfeld,Nate,Sudfeld,QB,64,2018,Offense,67,75,90
PHI,Eagles,Joe Callahan,Joe,Callahan,QB,63,2018,Offense,69,73,89
PHI,Eagles,Michael Bennett,Michael,Bennett,RE,88,2018,Defense,79,71,86
PHI,Eagles,Derek Barnett,Derek,Barnett,RE,80,2018,Defense,87,76,88
PHI,Eagles,Josh Sweat,Josh,Sweat,RE,70,2018,Defense,74,84,86
PHI,Eagles,Joe Ostman,Joe,Ostman,RE,66,2018,Defense,85,79,83
PHI,Eagles,Brandon Brooks,Brandon,Brooks,RG,93,2018,Offense,96,72,87
PHI,Eagles,Matt Pryor,Matt,Pryor,RG,67,2018,Offense,86,52,83
PHI,Eagles,Darrell Greene,Darrell,Greene,RG,61,2018,Offense,85,67,91
PHI,Eagles,Nathan Gerry,Nathan,Gerry,ROLB,70,2018,Defense,70,86,87
PHI,Eagles,Corey Nelson,Corey,Nelson,ROLB,70,2018,Defense,76,85,89
PHI,Eagles,Lane Johnson,Lane,Johnson,RT,91,2018,Offense,88,80,93
PHI,Eagles,Taylor Hart,Taylor,Hart,RT,65,2018,Offense,76,77,92
PHI,Eagles,Malcolm Jenkins,Malcolm,Jenkins,SS,94,2018,Defense,67,85,96
PHI,Eagles,Zach Ertz,Zach,Ertz,TE,91,2018,Offense,73,80,86
PHI,Eagles,Dallas Goedert,Dallas,Goedert,TE,77,2018,Offense,76,83,90
PHI,Eagles,Richard Rodgers,Richard,Rodgers,TE,76,2018,Offense,65,79,88
PHI,Eagles,Joshua Perkins,Joshua,Perkins,TE,67,2018,Offense,61,84,86
PHI,Eagles,Rick Lovato,Rick,Lovato,TE,43,2018,Offense,72,66,92
PHI,Eagles,Alshon Jeffery,Alshon,Jeffery,WR,90,2018,Offense,79,89,91
PHI,Eagles,Nelson Agholor,Nelson,Agholor,WR,84,2018,Offense,66,91,90
PHI,Eagles,Mike Wallace,Mike,Wallace,WR,83,2018,Offense,56,92,92
PHI,Eagles,Marquess Wilson,Marquess,Wilson,WR,73,2018,Offense,47,87,88
PHI,Eagles,Mack Hollins,Mack,Hollins,WR,71,2018,Offense,63,90,89
PHI,Eagles,Markus Wheaton,Markus,Wheaton,WR,70,2018,Offense,51,89,88
PHI,Eagles,Bryce Treggs,Bryce,Treggs,WR,69,2018,Offense,51,92,86
PHI,Eagles,Shelton Gibson,Shelton,Gibson,WR,67,2018,Offense,40,93,87
PIT,Steelers,Maurkice Pouncey,Maurkice,Pouncey,C,85,2018,Offense,91,63,82
PIT,Steelers,Joe Haden,Joe,Haden,CB,85,2018,Defense,66,88,95
PIT,Steelers,Artie Burns,Artie,Burns,CB,81,2018,Defense,61,91,87
PIT,Steelers,Mike Hilton,Mike,Hilton,CB,78,2018,Defense,65,87,87
PIT,Steelers,Coty Sensabaugh,Coty,Sensabaugh,CB,72,2018,Defense,52,90,95
PIT,Steelers,Brian Allen,Brian,Allen,CB,69,2018,Defense,70,91,90
PIT,Steelers,Dashaun Phillips,Dashaun,Phillips,CB,69,2018,Defense,67,90,89
PIT,Steelers,Cameron Sutton,Cameron,Sutton,CB,69,2018,Defense,69,88,88
PIT,Steelers,Jamar Summers,Jamar,Summers,CB,61,2018,Defense,53,87,87
PIT,Steelers,Javon Hargrave,Javon,Hargrave,DT,80,2018,Defense,88,75,89
PIT,Steelers,Dan McCullers,Dan,McCullers,DT,71,2018,Defense,88,62,88
PIT,Steelers,Joshua Frazier,Joshua,Frazier,DT,63,2018,Defense,82,63,91
PIT,Steelers,Parker Cothren,Parker,Cothren,DT,58,2018,Defense,80,72,86
PIT,Steelers,Roosevelt Nix,Roosevelt,Nix,FB,68,2018,Offense,75,79,90
PIT,Steelers,Sean Davis,Sean,Davis,FS,73,2018,Defense,75,90,90
PIT,Steelers,Jordan Dangerfield,Jordan,Dangerfield,FS,71,2018,Defense,59,85,87
PIT,Steelers,Le'Veon Bell,Le'Veon,Bell,HB,96,2018,Offense,77,90,86
PIT,Steelers,James Conner,James,Conner,HB,73,2018,Offense,82,85,88
PIT,Steelers,Stevan Ridley,Stevan,Ridley,HB,68,2018,Offense,79,82,82
PIT,Steelers,Jaylen Samuels,Jaylen,Samuels,HB,68,2018,Offense,70,87,91
PIT,Steelers,Jarvion Franklin,Jarvion,Franklin,HB,62,2018,Offense,72,85,89
PIT,Steelers,Fitzgerald Toussaint,Fitzgerald,Toussaint,HB,60,2018,Offense,71,88,87
PIT,Steelers,Chris Boswell,Chris,Boswell,K,79,2018,Special Teams,44,74,94
PIT,Steelers,Cameron Heyward,Cameron,Heyward,LE,88,2018,Defense,90,72,89
PIT,Steelers,L.T. Walton,L.T.,Walton,LE,71,2018,Defense,85,64,91
PIT,Steelers,Lavon Hooks,Lavon,Hooks,LE,64,2018,Defense,73,63,88
PIT,Steelers,Kendal Vickers,Kendal,Vickers,LE,60,2018,Defense,72,72,85
PIT,Steelers,Ramon Foster,Ramon,Foster,LG,78,2018,Offense,88,50,87
PIT,Steelers,B.J. Finney,B.J.,Finney,LG,70,2018,Offense,84,64,92
PIT,Steelers,Bud Dupree,Bud,Dupree,LOLB,72,2018,Defense,72,87,89
PIT,Steelers,Anthony Chickillo,Anthony,Chickillo,LOLB,68,2018,Defense,79,79,92
PIT,Steelers,Alejandro Villanueva,Alejandro,Villanueva,LT,78,2018,Offense,86,72,88
PIT,Steelers,Jerald Hawkins,Jerald,Hawkins,LT,67,2018,Offense,81,65,89
PIT,Steelers,Bryce Harris,Bryce,Harris,LT,66,2018,Offense,82,63,93
PIT,Steelers,Jake Rodgers,Jake,Rodgers,LT,61,2018,Offense,78,64,79
PIT,Steelers,Ryan Shazier,Ryan,Shazier,MLB,86,2018,Defense,83,86,82
PIT,Steelers,Vince Williams,Vince,Williams,MLB,78,2018,Defense,73,82,81
PIT,Steelers,Jon Bostic,Jon,Bostic,MLB,73,2018,Defense,71,85,85
PIT,Steelers,L.J. Fort,L.J.,Fort,MLB,68,2018,Defense,74,81,92
PIT,Steelers,Tyler Matakevich,Tyler,Matakevich,MLB,67,2018,Defense,78,79,91
PIT,Steelers,Keith Kelsey Jr,Keith,Kelsey Jr,MLB,64,2018,Defense,73,77,93
PIT,Steelers,Matthew Thomas,Matthew,Thomas,MLB,60,2018,Defense,73,86,82
PIT,Steelers,Jordan Berry,Jordan,Berry,P,79,2018,Special Teams,55,74,88
PIT,Steelers,Matt Wile,Matt,Wile,P,71,2018,Special Teams,38,62,81
PIT,Steelers,Ben Roethlisberger,Ben,Roethlisberger,QB,88,2018,Offense,82,72,92
PIT,Steelers,Mason Rudolph,Mason,Rudolph,QB,72,2018,Offense,69,76,91
PIT,Steelers,Joshua Dobbs,Joshua,Dobbs,QB,69,2018,Offense,77,84,84
PIT,Steelers,Landry Jones,Landry,Jones,QB,65,2018,Offense,67,67,90
PIT,Steelers,Stephon Tuitt,Stephon,Tuitt,RE,86,2018,Defense,91,75,84
PIT,Steelers,Tyson Alualu,Tyson,Alualu,RE,77,2018,Defense,86,73,95
PIT,Steelers,David DeCastro,David,DeCastro,RG,95,2018,Offense,94,60,92
PIT,Steelers,Matt Feiler,Matt,Feiler,RG,69,2018,Offense,94,60,87
PIT,Steelers,Joseph Cheek,Joseph,Cheek,RG,58,2018,Offense,79,57,93
PIT,Steelers,T.J. Watt,T.J.,Watt,ROLB,80,2018,Defense,76,83,86
PIT,Steelers,Keion Adams,Keion,Adams,ROLB,67,2018,Defense,83,82,92
PIT,Steelers,Marcus Gilbert,Marcus,Gilbert,RT,86,2018,Offense,91,56,94
PIT,Steelers,Chukwuma Okorafor,Chukwuma,Okorafor,RT,67,2018,Offense,85,62,91
PIT,Steelers,Morgan Burnett,Morgan,Burnett,SS,84,2018,Defense,74,86,85
PIT,Steelers,Terrell Edmunds,Terrell,Edmunds,SS,74,2018,Defense,74,90,88
PIT,Steelers,Marcus Allen,Marcus,Allen,SS,67,2018,Defense,57,85,92
PIT,Steelers,Nat Berhe,Nat,Berhe,SS,65,2018,Defense,66,87,92
PIT,Steelers,Vance McDonald,Vance,McDonald,TE,79,2018,Offense,81,82,84
